                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.3755,                0.98784,                0.95438,                0.43114,                0.32718,                0.32362,                0.18808,                 1.3399,                0.98435,                0.93951,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3685,                 0.9817,                 0.9542,                0.43564,                0.32519,                0.32401,                 0.1882,                 1.3398,                0.98443,                 0.9395,               0.002476,               0.002476,               0.002476
                    154,                 1.3664,                 0.9788,                0.95599,                0.43525,                 0.3253,                0.32423,                0.18818,                 1.3397,                0.98435,                0.93945,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3748,                0.98633,                 0.9561,                0.43543,                0.32528,                0.32434,                0.18827,                 1.3397,                0.98418,                0.93945,               0.002377,               0.002377,               0.002377
                    156,                 1.3638,                0.97886,                0.95408,                0.43508,                0.32685,                0.32448,                0.18838,                 1.3396,                0.98403,                0.93939,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3682,                0.98103,                0.95412,                0.43641,                0.32604,                0.32459,                0.18837,                 1.3396,                0.98386,                0.93945,               0.002278,               0.002278,               0.002278
                    158,                 1.3715,                0.98565,                0.95395,                0.43652,                0.32593,                0.32447,                0.18835,                 1.3394,                0.98376,                0.93954,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.3645,                0.98262,                0.95535,                0.43547,                0.32674,                0.32407,                0.18834,                 1.3393,                0.98361,                0.93952,               0.002179,               0.002179,               0.002179
                    160,                 1.3573,                0.97162,                0.95031,                0.43678,                0.32614,                0.32465,                0.18852,                 1.3391,                0.98352,                0.93955,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.3622,                0.97595,                0.95285,                0.43623,                  0.326,                0.32458,                0.18853,                  1.339,                0.98332,                0.93955,                0.00208,                0.00208,                0.00208
                    162,                 1.3528,                0.96731,                0.95162,                0.43609,                0.32603,                0.32461,                0.18869,                 1.3388,                0.98326,                0.93959,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.3565,                0.96968,                0.94777,                0.43515,                0.32711,                0.32472,                0.18875,                 1.3388,                0.98311,                0.93961,               0.001981,               0.001981,               0.001981
                    164,                 1.3566,                0.97295,                0.95379,                0.43648,                0.32632,                0.32477,                0.18882,                 1.3387,                  0.983,                 0.9396,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.3566,                0.96562,                0.95231,                0.43647,                 0.3262,                0.32453,                0.18888,                 1.3385,                0.98294,                 0.9396,               0.001882,               0.001882,               0.001882
                    166,                 1.3541,                0.96378,                0.95341,                0.43628,                0.32626,                 0.3246,                0.18898,                 1.3384,                0.98279,                0.93961,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.3584,                0.96694,                 0.9545,                 0.4368,                0.32647,                0.32474,                0.18913,                 1.3383,                0.98263,                 0.9396,               0.001783,               0.001783,               0.001783
                    168,                 1.3495,                0.96254,                0.95078,                0.43748,                0.32674,                0.32487,                0.18919,                 1.3383,                0.98265,                0.93958,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.3538,                0.96424,                 0.9497,                0.43785,                0.32713,                0.32469,                0.18909,                 1.3383,                0.98261,                0.93955,               0.001684,               0.001684,               0.001684
                    170,                 1.3587,                 0.9682,                0.95374,                0.43866,                0.32791,                0.32524,                0.18914,                 1.3382,                0.98249,                0.93955,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.3469,                0.95811,                0.94944,                0.43867,                0.32781,                0.32528,                0.18915,                 1.3381,                0.98245,                0.93949,               0.001585,               0.001585,               0.001585
                    172,                 1.3491,                0.95978,                0.94867,                0.43815,                0.32765,                0.32519,                0.18915,                  1.338,                0.98228,                0.93942,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.3491,                0.96165,                0.95181,                0.43658,                0.32842,                0.32521,                0.18918,                 1.3379,                0.98222,                0.93942,               0.001486,               0.001486,               0.001486
                    174,                 1.3514,                0.95931,                0.94679,                0.43739,                0.32742,                0.32479,                 0.1891,                 1.3378,                0.98219,                0.93935,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.3496,                0.96083,                0.95037,                0.43792,                 0.3281,                0.32514,                0.18905,                 1.3377,                0.98208,                0.93935,               0.001387,               0.001387,               0.001387
                    176,                 1.3473,                0.95726,                0.94922,                0.43843,                0.32715,                0.32531,                0.18905,                 1.3376,                0.98188,                0.93931,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.3468,                0.95559,                0.94964,                0.43834,                0.32677,                0.32535,                0.18902,                 1.3375,                0.98176,                 0.9393,               0.001288,               0.001288,               0.001288
                    178,                 1.3426,                0.95581,                0.94779,                0.43891,                0.32703,                 0.3254,                0.18908,                 1.3374,                0.98171,                0.93923,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.3453,                0.95429,                0.94723,                0.43754,                0.32775,                0.32549,                0.18919,                 1.3376,                0.98165,                0.93918,               0.001189,               0.001189,               0.001189
                    180,                 1.3417,                 0.9512,                0.94723,                0.43667,                0.32862,                0.32555,                0.18918,                 1.3372,                0.98157,                0.93914,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.3432,                0.95211,                  0.948,                 0.4362,                0.32872,                 0.3254,                0.18917,                 1.3372,                0.98157,                0.93913,                0.00109,                0.00109,                0.00109
                    182,                 1.3429,                0.95086,                0.94869,                0.43754,                0.32798,                0.32544,                0.18926,                 1.3371,                0.98156,                0.93912,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.3408,                0.94797,                0.94661,                0.43692,                0.32921,                0.32547,                0.18932,                 1.3371,                0.98155,                0.93909,               0.000991,               0.000991,               0.000991
                    184,                 1.3426,                0.95206,                0.94883,                0.43646,                0.32956,                0.32553,                0.18931,                  1.337,                0.98147,                0.93905,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.3425,                0.94448,                0.94491,                0.43467,                0.33026,                0.32577,                0.18927,                  1.337,                0.98145,                0.93905,               0.000892,               0.000892,               0.000892
                    186,                 1.3376,                0.94307,                0.94657,                0.43559,                0.32937,                 0.3257,                0.18926,                  1.337,                0.98138,                0.93904,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.3418,                0.94659,                 0.9449,                0.43508,                0.32913,                0.32546,                0.18922,                 1.3369,                0.98132,                0.93901,               0.000793,               0.000793,               0.000793
                    188,                 1.3392,                0.94549,                0.94589,                0.43509,                0.32924,                 0.3255,                0.18916,                 1.3369,                0.98128,                0.93903,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.3317,                0.94221,                 0.9464,                 0.4354,                0.32931,                0.32548,                0.18918,                 1.3369,                0.98125,                  0.939,               0.000694,               0.000694,               0.000694
                    190,                 1.3378,                0.94539,                0.94801,                0.43604,                0.32936,                0.32548,                0.18921,                 1.3369,                0.98116,                0.93899,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.3243,                0.92711,                0.95518,                0.43648,                  0.328,                0.32555,                0.18929,                 1.3368,                0.98106,                0.93897,               0.000595,               0.000595,               0.000595
                    192,                 1.3085,                0.91153,                0.94956,                0.43647,                0.32765,                0.32557,                0.18926,                 1.3368,                0.98103,                0.93899,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.3019,                0.90439,                0.94709,                0.43591,                0.32882,                0.32565,                0.18923,                 1.3368,                  0.981,                0.93897,               0.000496,               0.000496,               0.000496
                    194,                 1.3031,                0.90271,                0.94709,                0.43567,                0.32856,                0.32566,                0.18932,                 1.3367,                0.98092,                0.93894,              0.0004465,              0.0004465,              0.0004465
                    195,                  1.306,                0.90255,                0.94829,                0.43638,                0.32855,                0.32573,                0.18924,                 1.3367,                0.98095,                0.93895,               0.000397,               0.000397,               0.000397
                    196,                 1.3024,                0.89986,                0.94691,                0.43513,                0.32966,                0.32605,                0.18924,                 1.3366,                0.98085,                0.93892,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2962,                0.89363,                0.94607,                0.43632,                0.32857,                0.32582,                0.18921,                 1.3367,                0.98086,                0.93894,               0.000298,               0.000298,               0.000298
                    198,                 1.2984,                0.89562,                0.94669,                0.43486,                0.32939,                0.32605,                0.18931,                 1.3368,                0.98086,                0.93893,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2946,                0.89303,                0.94571,                0.43545,                 0.3293,                0.32613,                0.18929,                 1.3367,                0.98077,                0.93892,               0.000199,               0.000199,               0.000199
                    200,                 1.2998,                0.89706,                0.94602,                0.43549,                0.32924,                0.32597,                0.18931,                 1.3368,                0.98073,                0.93893,              0.0001495,              0.0001495,              0.0001495
