                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                  1.312,                0.92054,                0.90298,                0.43766,                0.33946,                0.33933,                0.19918,                  1.317,                  0.974,                0.90376,               0.002971,               0.002971,               0.002971
                    144,                 1.3072,                0.91816,                0.90255,                0.44086,                0.33828,                0.33953,                0.19937,                 1.3169,                0.97379,                0.90374,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.3192,                0.92148,                0.90258,                 0.4414,                0.33859,                0.33947,                0.19924,                 1.3172,                0.97361,                0.90391,               0.002872,               0.002872,               0.002872
                    146,                 1.3098,                0.91752,                0.90282,                0.44018,                0.33885,                0.33944,                0.19918,                 1.3173,                0.97382,                0.90393,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.3162,                0.92239,                0.90358,                0.44041,                0.33782,                0.33975,                0.19908,                 1.3172,                0.97362,                0.90386,               0.002773,               0.002773,               0.002773
                    148,                 1.3068,                0.91222,                0.90245,                0.44099,                0.33887,                0.33968,                0.19901,                 1.3172,                0.97343,                0.90383,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.3098,                0.91093,                0.90165,                0.44068,                0.33916,                0.33986,                0.19871,                 1.3173,                0.97344,                0.90387,               0.002674,               0.002674,               0.002674
                    150,                 1.3055,                0.91348,                0.90181,                0.44043,                0.33885,                0.33963,                0.19879,                 1.3174,                0.97334,                0.90389,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.2998,                0.90816,                0.90166,                0.44068,                  0.339,                0.34001,                 0.1988,                 1.3174,                0.97308,                0.90385,               0.002575,               0.002575,               0.002575
                    152,                 1.3099,                0.91148,                 0.9006,                0.43908,                0.34066,                0.33996,                0.19885,                 1.3172,                0.97291,                0.90375,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.3031,                0.90724,                0.90088,                0.44022,                0.34105,                0.34015,                0.19904,                 1.3174,                0.97268,                0.90378,               0.002476,               0.002476,               0.002476
                    154,                 1.3008,                0.90351,                 0.9018,                0.44082,                0.34092,                0.34008,                0.19907,                 1.3175,                0.97269,                 0.9038,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.3101,                0.91058,                0.90204,                0.44335,                 0.3398,                0.33991,                0.19911,                 1.3177,                0.97248,                0.90389,               0.002377,               0.002377,               0.002377
                    156,                 1.2987,                0.90394,                0.90005,                 0.4409,                0.34151,                0.33985,                0.19916,                  1.318,                0.97252,                0.90397,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.3022,                0.90579,                 0.9002,                0.44093,                0.34194,                 0.3401,                0.19923,                 1.3179,                0.97224,                0.90398,               0.002278,               0.002278,               0.002278
                    158,                 1.3035,                0.90674,                    0.9,                  0.442,                  0.341,                0.33991,                0.19938,                 1.3181,                0.97234,                  0.904,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.2979,                0.90438,                 0.9005,                0.44487,                0.33991,                0.33981,                0.19944,                 1.3179,                 0.9722,                0.90397,               0.002179,               0.002179,               0.002179
                    160,                  1.294,                0.89709,                0.89857,                0.44275,                0.34028,                0.33951,                0.19956,                  1.318,                0.97204,                  0.904,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.2961,                0.89964,                0.89907,                0.44684,                0.33936,                0.33961,                 0.1996,                 1.3178,                0.97194,                0.90393,                0.00208,                0.00208,                0.00208
                    162,                  1.287,                0.89207,                0.89813,                0.44624,                0.34005,                0.33979,                0.19964,                 1.3178,                0.97194,                0.90391,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.2903,                0.89282,                0.89627,                0.44887,                0.33874,                0.33975,                0.19964,                 1.3177,                 0.9719,                0.90388,               0.001981,               0.001981,               0.001981
                    164,                 1.2888,                 0.8957,                0.89901,                0.45071,                0.33811,                0.33967,                0.19962,                 1.3175,                0.97174,                0.90386,              0.0019315,              0.0019315,              0.0019315
                    165,                   1.29,                0.88773,                0.89743,                0.45064,                0.33843,                0.33958,                 0.1997,                 1.3173,                0.97171,                0.90383,               0.001882,               0.001882,               0.001882
                    166,                  1.288,                0.88804,                0.89899,                0.45106,                0.33869,                0.33968,                0.19974,                 1.3174,                0.97172,                0.90385,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.2902,                0.88812,                0.89924,                 0.4505,                0.33868,                0.33967,                0.19971,                 1.3173,                0.97169,                0.90386,               0.001783,               0.001783,               0.001783
                    168,                 1.2819,                0.88552,                0.89679,                0.44963,                0.33817,                 0.3398,                0.19985,                 1.3173,                0.97162,                0.90389,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.2877,                0.88562,                0.89686,                0.44722,                0.34011,                0.33968,                 0.1998,                 1.3174,                0.97172,                0.90394,               0.001684,               0.001684,               0.001684
                    170,                 1.2898,                0.88943,                0.89892,                0.44733,                 0.3402,                0.33964,                0.19975,                 1.3173,                0.97181,                0.90397,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.2794,                0.88043,                0.89634,                0.44872,                0.33913,                0.33967,                0.19978,                 1.3174,                0.97192,                0.90396,               0.001585,               0.001585,               0.001585
                    172,                 1.2824,                0.88231,                0.89571,                0.44738,                0.34017,                0.33971,                0.19984,                 1.3173,                0.97181,                0.90396,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.2819,                0.88111,                0.89758,                0.44699,                0.33984,                0.33964,                 0.1998,                 1.3173,                0.97169,                0.90398,               0.001486,               0.001486,               0.001486
                    174,                 1.2854,                0.88257,                0.89482,                0.44682,                0.33958,                0.33961,                 0.1999,                 1.3173,                0.97167,                0.90399,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.2818,                0.88045,                0.89669,                0.44505,                0.34042,                0.33956,                0.19978,                 1.3173,                0.97156,                0.90399,               0.001387,               0.001387,               0.001387
                    176,                 1.2795,                0.87749,                0.89518,                0.44624,                0.34074,                0.33965,                0.19982,                 1.3171,                 0.9715,                0.90393,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.2783,                0.87679,                0.89544,                0.44699,                0.33995,                0.33973,                0.19979,                 1.3172,                0.97137,                0.90392,               0.001288,               0.001288,               0.001288
                    178,                 1.2758,                0.87623,                0.89523,                0.44683,                0.33972,                0.33975,                0.19978,                 1.3172,                0.97121,                0.90393,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.2767,                  0.874,                0.89468,                0.44766,                0.33922,                0.33968,                0.19972,                 1.3172,                0.97118,                0.90394,               0.001189,               0.001189,               0.001189
                    180,                 1.2742,                0.87046,                0.89472,                0.44763,                0.33911,                0.33969,                0.19976,                 1.3171,                0.97106,                0.90394,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.2773,                0.87109,                0.89485,                0.44557,                0.34014,                0.33971,                0.19978,                 1.3172,                0.97111,                0.90396,                0.00109,                0.00109,                0.00109
                    182,                 1.2741,                 0.8685,                0.89458,                0.44438,                0.34066,                0.33964,                0.19984,                 1.3172,                0.97095,                0.90397,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.2728,                0.86728,                0.89434,                0.44536,                0.33976,                0.33973,                0.19977,                 1.3171,                0.97099,                0.90394,               0.000991,               0.000991,               0.000991
                    184,                 1.2735,                0.87121,                0.89459,                0.44467,                 0.3407,                0.33968,                0.19975,                 1.3172,                0.97097,                0.90394,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.2745,                0.86482,                0.89382,                0.44571,                0.33951,                0.33968,                0.19973,                 1.3172,                0.97088,                0.90392,               0.000892,               0.000892,               0.000892
                    186,                 1.2687,                0.86306,                0.89397,                 0.4447,                0.34072,                0.33973,                 0.1996,                 1.3172,                0.97094,                 0.9039,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.2723,                0.86405,                0.89308,                0.44631,                0.34023,                0.33982,                0.19965,                 1.3171,                0.97085,                0.90388,               0.000793,               0.000793,               0.000793
                    188,                 1.2702,                0.86351,                0.89343,                0.44644,                0.34058,                0.33982,                 0.1996,                 1.3171,                0.97085,                0.90383,              0.0007435,              0.0007435,              0.0007435
                    189,                  1.263,                0.86122,                0.89335,                0.44759,                 0.3396,                 0.3399,                0.19955,                  1.317,                0.97086,                0.90382,               0.000694,               0.000694,               0.000694
                    190,                  1.268,                0.86237,                0.89421,                0.44805,                0.34008,                0.33987,                0.19953,                 1.3171,                0.97082,                0.90381,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.2556,                0.84442,                0.89537,                0.44651,                 0.3405,                 0.3399,                0.19961,                 1.3172,                0.97074,                0.90381,               0.000595,               0.000595,               0.000595
                    192,                 1.2399,                0.82794,                0.89105,                0.44378,                0.34159,                0.33998,                0.19955,                 1.3171,                0.97072,                0.90377,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.2337,                0.82123,                0.88952,                0.44346,                0.34144,                0.33986,                 0.1995,                 1.3172,                0.97081,                0.90377,               0.000496,               0.000496,               0.000496
                    194,                 1.2341,                0.81796,                0.89019,                0.44367,                0.34132,                0.33973,                0.19936,                 1.3172,                0.97068,                0.90375,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.2363,                 0.8178,                0.88966,                0.44363,                0.34129,                0.33971,                0.19931,                 1.3173,                0.97061,                0.90373,               0.000397,               0.000397,               0.000397
                    196,                 1.2315,                0.81601,                0.88952,                0.44336,                0.34126,                0.33966,                0.19919,                 1.3173,                0.97062,                0.90374,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.2275,                0.81019,                0.88831,                 0.4436,                0.34127,                0.33978,                0.19919,                 1.3173,                0.97052,                0.90372,               0.000298,               0.000298,               0.000298
                    198,                 1.2293,                0.81184,                 0.8896,                0.44323,                0.34098,                0.33974,                0.19919,                 1.3174,                0.97061,                0.90371,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.2254,                0.80873,                0.88766,                0.44295,                0.34085,                0.33961,                0.19913,                 1.3174,                0.97058,                0.90372,               0.000199,               0.000199,               0.000199
                    200,                 1.2308,                0.81135,                0.88907,                0.44301,                0.34074,                0.33952,                0.19909,                 1.3175,                 0.9706,                0.90372,              0.0001495,              0.0001495,              0.0001495
